type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
住宅竊盜,113,1105,臺中市,沙鹿區
住宅竊盜,113,1105,桃園市,中壢區
住宅竊盜,113,1105,桃園市,中壢區
住宅竊盜,113,1106,宜蘭縣,宜蘭市
住宅竊盜,113,1106,苗栗縣,頭份市
住宅竊盜,113,1106,苗栗縣,後龍鎮
住宅竊盜,113,1106,彰化縣,芳苑鄉
住宅竊盜,113,1106,南投縣,南投市
住宅竊盜,113,1106,南投縣,埔里鎮
住宅竊盜,113,1106,雲林縣,斗六市
住宅竊盜,113,1106,屏東縣,恆春鎮
住宅竊盜,113,1106,臺北市,北投區
住宅竊盜,113,1106,新北市,板橋區
住宅竊盜,113,1106,新北市,板橋區
住宅竊盜,113,1106,新北市,金山區
住宅竊盜,113,1106,臺中市,和平區
住宅竊盜,113,1106,桃園市,大園區
住宅竊盜,113,1106,桃園市,平鎮區
住宅竊盜,113,1106,桃園市,新屋區
住宅竊盜,113,1106,桃園市,新屋區
住宅竊盜,113,1106,桃園市,觀音區
住宅竊盜,113,1107,苗栗縣,南庄鄉
住宅竊盜,113,1107,南投縣,竹山鎮
住宅竊盜,113,1107,雲林縣,林內鄉
住宅竊盜,113,1107,澎湖縣,馬公市
住宅竊盜,113,1107,臺北市,大同區
住宅竊盜,113,1107,高雄市,鼓山區
住宅竊盜,113,1107,新北市,新莊區
住宅竊盜,113,1107,新北市,三峽區
住宅竊盜,113,1107,臺中市,北屯區
住宅竊盜,113,1107,臺中市,潭子區
住宅竊盜,113,1107,臺南市,中西區
住宅竊盜,113,1107,桃園市,中壢區
住宅竊盜,113,1107,桃園市,中壢區
住宅竊盜,113,1107,桃園市,中壢區
住宅竊盜,113,1107,桃園市,龜山區
住宅竊盜,113,1107,桃園市,龍潭區
住宅竊盜,113,1108,雲林縣,斗六市
住宅竊盜,113,1108,屏東縣,東港鎮
住宅竊盜,113,1108,屏東縣,恆春鎮
住宅竊盜,113,1108,基隆市,七堵區
住宅竊盜,113,1108,基隆市,仁愛區
住宅竊盜,113,1108,新北市,新莊區
住宅竊盜,113,1108,新北市,新店區
住宅竊盜,113,1108,新北市,汐止區
住宅竊盜,113,1108,新北市,八里區
住宅竊盜,113,1108,臺中市,沙鹿區
住宅竊盜,113,1109,南投縣,草屯鎮
住宅竊盜,113,1109,雲林縣,斗六市
住宅竊盜,113,1109,雲林縣,林內鄉
住宅竊盜,113,1109,基隆市,安樂區
住宅竊盜,113,1109,新竹市,東區
住宅竊盜,113,1109,臺北市,大安區
住宅竊盜,113,1109,臺北市,內湖區
住宅竊盜,113,1109,新北市,板橋區
住宅竊盜,113,1109,新北市,五股區
住宅竊盜,113,1109,桃園市,中壢區
住宅竊盜,113,1109,桃園市,龍潭區
住宅竊盜,113,1110,新竹縣,竹北市
住宅竊盜,113,1110,新竹縣,竹北市
住宅竊盜,113,1110,雲林縣,斗六市
住宅竊盜,113,1110,雲林縣,斗六市
住宅竊盜,113,1110,雲林縣,斗六市
住宅竊盜,113,1111,宜蘭縣,宜蘭市
住宅竊盜,113,1111,宜蘭縣,宜蘭市
住宅竊盜,113,1111,南投縣,埔里鎮
住宅竊盜,113,1111,雲林縣,林內鄉
住宅竊盜,113,1111,雲林縣,二崙鄉
住宅竊盜,113,1111,臺北市,中山區
住宅竊盜,113,1111,新北市,新店區
住宅竊盜,113,1111,新北市,汐止區
住宅竊盜,113,1111,新北市,土城區
住宅竊盜,113,1111,臺中市,中區
住宅竊盜,113,1111,臺中市,潭子區
住宅竊盜,113,1111,桃園市,中壢區
住宅竊盜,113,1111,桃園市,龜山區
住宅竊盜,113,1112,宜蘭縣,宜蘭市
住宅竊盜,113,1112,宜蘭縣,三星鄉
住宅竊盜,113,1112,宜蘭縣,三星鄉
住宅竊盜,113,1112,宜蘭縣,三星鄉
住宅竊盜,113,1112,新竹縣,湖口鄉
住宅竊盜,113,1112,南投縣,南投市
住宅竊盜,113,1112,澎湖縣,馬公市
住宅竊盜,113,1112,臺北市,士林區
住宅竊盜,113,1112,臺中市,潭子區
住宅竊盜,113,1112,臺南市,柳營區
住宅竊盜,113,1112,桃園市,蘆竹區
住宅竊盜,113,1113,南投縣,埔里鎮
住宅竊盜,113,1113,南投縣,埔里鎮
住宅竊盜,113,1113,雲林縣,斗六市
住宅竊盜,113,1113,屏東縣,恆春鎮
住宅竊盜,113,1113,嘉義市,東區
住宅竊盜,113,1113,臺北市,文山區
住宅竊盜,113,1113,新北市,新店區
住宅竊盜,113,1113,新北市,新店區
住宅竊盜,113,1113,新北市,新店區
住宅竊盜,113,1113,新北市,淡水區
住宅竊盜,113,1113,新北市,五股區
住宅竊盜,113,1113,新北市,泰山區
住宅竊盜,113,1113,臺中市,北區
住宅竊盜,113,1113,桃園市,龍潭區
住宅竊盜,113,1114,宜蘭縣,宜蘭市
住宅竊盜,113,1114,新竹縣,尖石鄉
住宅竊盜,113,1114,南投縣,埔里鎮
住宅竊盜,113,1114,雲林縣,斗六市
住宅竊盜,113,1114,雲林縣,斗六市
住宅竊盜,113,1114,屏東縣,東港鎮
住宅竊盜,113,1114,臺東縣,臺東市
住宅竊盜,113,1114,臺北市,內湖區
住宅竊盜,113,1114,臺中市,西區
住宅竊盜,113,1115,苗栗縣,竹南鎮
住宅竊盜,113,1115,新北市,永和區
住宅竊盜,113,1115,新北市,新店區
住宅竊盜,113,1115,新北市,淡水區
住宅竊盜,113,1115,新北市,淡水區
住宅竊盜,113,1115,新北市,蘆洲區
住宅竊盜,113,1115,桃園市,龜山區
住宅竊盜,113,1116,宜蘭縣,三星鄉
住宅竊盜,113,1116,南投縣,魚池鄉
住宅竊盜,113,1116,基隆市,安樂區
住宅竊盜,113,1116,臺北市,萬華區
住宅竊盜,113,1116,新北市,板橋區
住宅竊盜,113,1116,新北市,汐止區
住宅竊盜,113,1116,新北市,土城區
住宅竊盜,113,1116,臺中市,大里區
住宅竊盜,113,1116,桃園市,中壢區
住宅竊盜,113,1116,桃園市,楊梅區
住宅竊盜,113,1116,桃園市,蘆竹區
住宅竊盜,113,1116,桃園市,大園區
住宅竊盜,113,1117,新竹縣,竹北市
住宅竊盜,113,1117,苗栗縣,頭份市
住宅竊盜,113,1117,澎湖縣,湖西鄉
住宅竊盜,113,1117,基隆市,中正區
住宅竊盜,113,1117,臺北市,士林區
住宅竊盜,113,1117,新北市,新莊區
住宅竊盜,113,1117,新北市,汐止區
住宅竊盜,113,1117,新北市,土城區
住宅竊盜,113,1117,新北市,蘆洲區
住宅竊盜,113,1117,新北市,深坑區
住宅竊盜,113,1117,臺南市,六甲區
住宅竊盜,113,1118,新竹縣,竹北市
住宅竊盜,113,1118,新竹縣,竹北市
住宅竊盜,113,1118,新竹縣,關西鎮
住宅竊盜,113,1118,新竹縣,湖口鄉
住宅竊盜,113,1118,苗栗縣,卓蘭鎮
住宅竊盜,113,1118,苗栗縣,獅潭鄉
住宅竊盜,113,1118,南投縣,鹿谷鄉
住宅竊盜,113,1118,雲林縣,林內鄉
住宅竊盜,113,1118,新北市,板橋區
住宅竊盜,113,1118,新北市,三重區
住宅竊盜,113,1118,新北市,永和區
住宅竊盜,113,1118,新北市,樹林區
住宅竊盜,113,1118,新北市,三峽區
住宅竊盜,113,1118,新北市,淡水區
住宅竊盜,113,1118,新北市,蘆洲區
住宅竊盜,113,1118,臺中市,北區
住宅竊盜,113,1118,臺中市,太平區
住宅竊盜,113,1118,桃園市,龍潭區
住宅竊盜,113,1119,新竹縣,竹北市
住宅竊盜,113,1119,彰化縣,花壇鄉
住宅竊盜,113,1119,臺東縣,池上鄉
住宅竊盜,113,1119,新北市,新店區
住宅竊盜,113,1119,新北市,鶯歌區
住宅竊盜,113,1119,新北市,鶯歌區
住宅竊盜,113,1119,桃園市,楊梅區
住宅竊盜,113,1120,宜蘭縣,宜蘭市
住宅竊盜,113,1120,宜蘭縣,宜蘭市
住宅竊盜,113,1120,新竹縣,湖口鄉
住宅竊盜,113,1120,苗栗縣,頭份市
住宅竊盜,113,1120,雲林縣,斗六市
住宅竊盜,113,1120,雲林縣,斗六市
住宅竊盜,113,1120,雲林縣,斗六市
住宅竊盜,113,1120,屏東縣,恆春鎮
住宅竊盜,113,1120,屏東縣,林邊鄉
住宅竊盜,113,1120,基隆市,安樂區
住宅竊盜,113,1120,新北市,永和區
住宅竊盜,113,1120,新北市,新莊區
住宅竊盜,113,1120,新北市,新店區
住宅竊盜,113,1120,新北市,淡水區
住宅竊盜,113,1120,新北市,汐止區
住宅竊盜,113,1120,新北市,汐止區
住宅竊盜,113,1120,新北市,三芝區
住宅竊盜,113,1121,宜蘭縣,宜蘭市
住宅竊盜,113,1121,南投縣,南投市
住宅竊盜,113,1121,雲林縣,莿桐鄉
住宅竊盜,113,1121,基隆市,中山區
住宅竊盜,113,1121,高雄市,路竹區
住宅竊盜,113,1121,新北市,淡水區
住宅竊盜,113,1121,新北市,汐止區
住宅竊盜,113,1121,新北市,汐止區
住宅竊盜,113,1121,臺南市,歸仁區
住宅竊盜,113,1121,桃園市,龜山區
住宅竊盜,113,1121,桃園市,龍潭區
住宅竊盜,113,1122,苗栗縣,苗栗市
住宅竊盜,113,1122,雲林縣,斗六市
住宅竊盜,113,1122,新竹市,香山區
住宅竊盜,113,1122,臺北市,士林區
住宅竊盜,113,1122,新北市,淡水區
住宅竊盜,113,1122,新北市,淡水區
住宅竊盜,113,1122,新北市,土城區
住宅竊盜,113,1122,新北市,土城區
住宅竊盜,113,1122,新北市,烏來區
住宅竊盜,113,1122,臺中市,西屯區
住宅竊盜,113,1122,臺中市,太平區
住宅竊盜,113,1123,金門縣,金城鎮
住宅竊盜,113,1123,宜蘭縣,礁溪鄉
住宅竊盜,113,1123,宜蘭縣,員山鄉
住宅竊盜,113,1123,雲林縣,莿桐鄉
住宅竊盜,113,1123,嘉義市,西區
住宅竊盜,113,1123,臺南市,北門區
住宅竊盜,113,1123,桃園市,龜山區
住宅竊盜,113,1124,宜蘭縣,宜蘭市
住宅竊盜,113,1124,苗栗縣,苑裡鎮
住宅竊盜,113,1124,苗栗縣,三義鄉
住宅竊盜,113,1124,南投縣,南投市
住宅竊盜,113,1124,雲林縣,斗六市
住宅竊盜,113,1124,雲林縣,斗六市
住宅竊盜,113,1124,澎湖縣,馬公市
住宅竊盜,113,1124,新竹市,香山區
住宅竊盜,113,1124,臺北市,中山區
住宅竊盜,113,1124,臺北市,中山區
住宅竊盜,113,1124,新北市,永和區
住宅竊盜,113,1124,新北市,新莊區
住宅竊盜,113,1124,新北市,汐止區
住宅竊盜,113,1124,新北市,蘆洲區
住宅竊盜,113,1124,臺中市,北區
住宅竊盜,113,1124,桃園市,中壢區
住宅竊盜,113,1125,宜蘭縣,宜蘭市
住宅竊盜,113,1125,苗栗縣,公館鄉
住宅竊盜,113,1125,南投縣,集集鎮
住宅竊盜,113,1125,雲林縣,斗六市
住宅竊盜,113,1125,雲林縣,斗六市
住宅竊盜,113,1125,屏東縣,新園鄉
住宅竊盜,113,1125,臺北市,大安區
住宅竊盜,113,1125,新北市,新莊區
住宅竊盜,113,1125,新北市,三峽區
住宅竊盜,113,1125,新北市,汐止區
住宅竊盜,113,1125,臺中市,沙鹿區
住宅竊盜,113,1125,桃園市,中壢區
住宅竊盜,113,1125,桃園市,中壢區
住宅竊盜,113,1125,桃園市,中壢區
住宅竊盜,113,1126,宜蘭縣,宜蘭市
住宅竊盜,113,1126,宜蘭縣,宜蘭市
住宅竊盜,113,1126,新北市,永和區
住宅竊盜,113,1126,新北市,汐止區
住宅竊盜,113,1126,臺中市,北區
住宅竊盜,113,1126,桃園市,中壢區
住宅竊盜,113,1126,桃園市,平鎮區
住宅竊盜,113,1127,新竹縣,竹北市
住宅竊盜,113,1127,新竹縣,竹東鎮
住宅竊盜,113,1127,南投縣,草屯鎮
住宅竊盜,113,1127,雲林縣,斗六市
住宅竊盜,113,1127,雲林縣,麥寮鄉
住宅竊盜,113,1127,屏東縣,東港鎮
住宅竊盜,113,1127,屏東縣,恆春鎮
住宅竊盜,113,1127,臺北市,松山區
住宅竊盜,113,1127,臺北市,大安區
住宅竊盜,113,1127,新北市,永和區
住宅竊盜,113,1127,新北市,五股區
住宅竊盜,113,1127,臺中市,沙鹿區
住宅竊盜,113,1128,宜蘭縣,宜蘭市
住宅竊盜,113,1128,苗栗縣,三灣鄉
住宅竊盜,113,1128,南投縣,草屯鎮
住宅竊盜,113,1128,南投縣,魚池鄉
住宅竊盜,113,1128,屏東縣,潮州鎮
住宅竊盜,113,1128,屏東縣,車城鄉
住宅竊盜,113,1128,臺北市,南港區
住宅竊盜,113,1128,高雄市,大寮區
住宅竊盜,113,1128,新北市,永和區
住宅竊盜,113,1128,新北市,永和區
住宅竊盜,113,1128,新北市,新店區
住宅竊盜,113,1128,新北市,汐止區
住宅竊盜,113,1128,新北市,土城區
住宅竊盜,113,1128,桃園市,中壢區
住宅竊盜,113,1129,新竹縣,竹北市
住宅竊盜,113,1129,南投縣,南投市
住宅竊盜,113,1129,南投縣,埔里鎮
住宅竊盜,113,1129,南投縣,埔里鎮
住宅竊盜,113,1129,雲林縣,斗六市
住宅竊盜,113,1129,雲林縣,斗六市
住宅竊盜,113,1129,雲林縣,林內鄉
住宅竊盜,113,1129,雲林縣,林內鄉
住宅竊盜,113,1129,雲林縣,林內鄉
住宅竊盜,113,1129,雲林縣,崙背鄉
住宅竊盜,113,1129,屏東縣,車城鄉
住宅竊盜,113,1129,屏東縣,滿州鄉
住宅竊盜,113,1129,新北市,板橋區
住宅竊盜,113,1129,新北市,新店區
住宅竊盜,113,1129,新北市,石門區
住宅竊盜,113,1129,桃園市,中壢區
住宅竊盜,113,1129,桃園市,龍潭區
住宅竊盜,113,1129,桃園市,龍潭區
住宅竊盜,113,1129,桃園市,龍潭區
住宅竊盜,113,1130,宜蘭縣,宜蘭市
住宅竊盜,113,1130,宜蘭縣,頭城鎮
住宅竊盜,113,1130,南投縣,草屯鎮
住宅竊盜,113,1130,雲林縣,斗六市
住宅竊盜,113,1130,雲林縣,斗六市
住宅竊盜,113,1130,基隆市,中正區
住宅竊盜,113,1130,臺北市,萬華區
住宅竊盜,113,1130,臺北市,北投區
住宅竊盜,113,1130,新北市,永和區
住宅竊盜,113,1130,新北市,淡水區
住宅竊盜,113,1130,新北市,汐止區
住宅竊盜,113,1130,新北市,蘆洲區
住宅竊盜,113,1130,新北市,蘆洲區
住宅竊盜,113,1130,新北市,八里區
住宅竊盜,113,1130,臺中市,沙鹿區
住宅竊盜,113,1201,宜蘭縣,礁溪鄉
住宅竊盜,113,1201,苗栗縣,通霄鎮
住宅竊盜,113,1201,苗栗縣,銅鑼鄉
住宅竊盜,113,1201,南投縣,集集鎮
住宅竊盜,113,1201,基隆市,安樂區
住宅竊盜,113,1201,新北市,板橋區
住宅竊盜,113,1201,新北市,三重區
住宅竊盜,113,1201,新北市,三重區
住宅竊盜,113,1201,新北市,永和區
住宅竊盜,113,1201,新北市,泰山區
住宅竊盜,113,1201,臺中市,北區
住宅竊盜,113,1201,臺南市,學甲區
住宅竊盜,113,1201,桃園市,楊梅區
住宅竊盜,113,1201,桃園市,八德區
住宅竊盜,113,1202,金門縣,金城鎮
住宅竊盜,113,1202,新竹縣,竹北市
住宅竊盜,113,1202,新竹縣,竹北市
住宅竊盜,113,1202,苗栗縣,竹南鎮
住宅竊盜,113,1202,南投縣,南投市
住宅竊盜,113,1202,南投縣,南投市
住宅竊盜,113,1202,南投縣,埔里鎮
住宅竊盜,113,1202,雲林縣,斗六市
住宅竊盜,113,1202,雲林縣,西螺鎮
住宅竊盜,113,1202,雲林縣,四湖鄉
住宅竊盜,113,1202,基隆市,中正區
住宅竊盜,113,1202,新北市,板橋區
住宅竊盜,113,1202,新北市,永和區
住宅竊盜,113,1202,新北市,永和區
住宅竊盜,113,1202,新北市,樹林區
住宅竊盜,113,1202,新北市,土城區
住宅竊盜,113,1202,新北市,土城區
住宅竊盜,113,1202,桃園市,中壢區
住宅竊盜,113,1202,桃園市,中壢區
住宅竊盜,113,1202,桃園市,中壢區
住宅竊盜,113,1202,桃園市,中壢區
住宅竊盜,113,1202,桃園市,大園區
住宅竊盜,113,1202,桃園市,八德區
住宅竊盜,113,1202,桃園市,八德區
住宅竊盜,113,1202,桃園市,龍潭區
住宅竊盜,113,1203,南投縣,埔里鎮
住宅竊盜,113,1203,南投縣,仁愛鄉
住宅竊盜,113,1203,雲林縣,斗六市
住宅竊盜,113,1203,雲林縣,莿桐鄉
住宅竊盜,113,1203,基隆市,仁愛區
住宅竊盜,113,1203,臺北市,萬華區
住宅竊盜,113,1203,臺北市,南港區
住宅竊盜,113,1203,新北市,永和區
住宅竊盜,113,1203,新北市,淡水區
住宅竊盜,113,1203,新北市,土城區
住宅竊盜,113,1203,新北市,蘆洲區
住宅竊盜,113,1203,新北市,泰山區
住宅竊盜,113,1203,桃園市,中壢區
住宅竊盜,113,1203,桃園市,楊梅區
住宅竊盜,113,1203,桃園市,龍潭區
住宅竊盜,113,1204,金門縣,金寧鄉
住宅竊盜,113,1204,宜蘭縣,宜蘭市
住宅竊盜,113,1204,新竹縣,竹北市
住宅竊盜,113,1204,南投縣,南投市
住宅竊盜,113,1204,南投縣,南投市
住宅竊盜,113,1204,南投縣,集集鎮
住宅竊盜,113,1204,雲林縣,斗六市
住宅竊盜,113,1204,屏東縣,恆春鎮
住宅竊盜,113,1204,屏東縣,南州鄉
住宅竊盜,113,1204,新北市,鶯歌區
住宅竊盜,113,1204,新北市,土城區
住宅竊盜,113,1204,桃園市,中壢區
住宅竊盜,113,1205,雲林縣,元長鄉
住宅竊盜,113,1205,澎湖縣,馬公市
住宅竊盜,113,1205,臺北市,士林區
住宅竊盜,113,1205,新北市,三重區
住宅竊盜,113,1205,桃園市,中壢區
住宅竊盜,113,1205,桃園市,大溪區
住宅竊盜,113,1205,桃園市,龜山區
住宅竊盜,113,1205,桃園市,龜山區
住宅竊盜,113,1206,宜蘭縣,蘇澳鎮
住宅竊盜,113,1206,宜蘭縣,蘇澳鎮
住宅竊盜,113,1206,新竹縣,竹北市
住宅竊盜,113,1206,雲林縣,斗六市
住宅竊盜,113,1206,嘉義縣,鹿草鄉
住宅竊盜,113,1206,臺北市,中山區
住宅竊盜,113,1206,高雄市,橋頭區
住宅竊盜,113,1206,新北市,板橋區
住宅竊盜,113,1206,新北市,板橋區
住宅竊盜,113,1206,新北市,永和區
住宅竊盜,113,1206,新北市,淡水區
住宅竊盜,113,1206,新北市,汐止區
住宅竊盜,113,1206,新北市,汐止區
住宅竊盜,113,1206,新北市,汐止區
住宅竊盜,113,1206,新北市,土城區
住宅竊盜,113,1206,新北市,土城區
住宅竊盜,113,1206,新北市,土城區
住宅竊盜,113,1206,桃園市,中壢區
住宅竊盜,113,1206,桃園市,大溪區
住宅竊盜,113,1206,桃園市,蘆竹區
住宅竊盜,113,1206,桃園市,觀音區
住宅竊盜,113,1207,新竹縣,竹北市
住宅竊盜,113,1207,雲林縣,斗六市
住宅竊盜,113,1207,雲林縣,斗六市
住宅竊盜,113,1207,屏東縣,林邊鄉
住宅竊盜,113,1207,基隆市,信義區
住宅竊盜,113,1207,高雄市,鼓山區
住宅竊盜,113,1207,新北市,三重區
住宅竊盜,113,1207,桃園市,蘆竹區
住宅竊盜,113,1207,桃園市,龍潭區
住宅竊盜,113,1207,桃園市,龍潭區
住宅竊盜,113,1208,新竹縣,寶山鄉
住宅竊盜,113,1208,雲林縣,斗六市
住宅竊盜,113,1208,雲林縣,斗六市
住宅竊盜,113,1208,雲林縣,莿桐鄉
住宅竊盜,113,1208,屏東縣,恆春鎮
住宅竊盜,113,1208,基隆市,暖暖區
住宅竊盜,113,1208,臺北市,大安區
住宅竊盜,113,1208,高雄市,鳳山區
住宅竊盜,113,1208,高雄市,鳳山區
住宅竊盜,113,1208,新北市,新店區
住宅竊盜,113,1208,新北市,汐止區
住宅竊盜,113,1208,臺中市,西屯區
住宅竊盜,113,1208,桃園市,中壢區
住宅竊盜,113,1208,桃園市,中壢區
住宅竊盜,113,1208,桃園市,中壢區
住宅竊盜,113,1208,桃園市,中壢區
住宅竊盜,113,1209,苗栗縣,苗栗市
住宅竊盜,113,1209,南投縣,草屯鎮
住宅竊盜,113,1209,雲林縣,斗六市
住宅竊盜,113,1209,雲林縣,莿桐鄉
住宅竊盜,113,1209,臺北市,信義區
住宅竊盜,113,1209,新北市,三重區
住宅竊盜,113,1209,新北市,三重區
住宅竊盜,113,1209,新北市,八里區
住宅竊盜,113,1209,臺中市,大里區
住宅竊盜,113,1209,桃園市,中壢區
住宅竊盜,113,1210,新竹縣,竹北市
住宅竊盜,113,1210,新竹縣,竹北市
住宅竊盜,113,1210,南投縣,草屯鎮
住宅竊盜,113,1210,南投縣,集集鎮
住宅竊盜,113,1210,雲林縣,莿桐鄉
住宅竊盜,113,1210,屏東縣,新園鄉
住宅竊盜,113,1210,基隆市,中山區
住宅竊盜,113,1210,臺北市,中山區
住宅竊盜,113,1210,新北市,板橋區
住宅竊盜,113,1210,新北市,板橋區
住宅竊盜,113,1210,新北市,三重區
住宅竊盜,113,1210,新北市,三重區
住宅竊盜,113,1210,新北市,樹林區
住宅竊盜,113,1210,新北市,淡水區
住宅竊盜,113,1210,桃園市,中壢區
住宅竊盜,113,1210,桃園市,蘆竹區
住宅竊盜,113,1210,桃園市,龜山區
住宅竊盜,113,1211,宜蘭縣,蘇澳鎮
住宅竊盜,113,1211,新竹縣,竹北市
住宅竊盜,113,1211,屏東縣,潮州鎮
住宅竊盜,113,1211,臺北市,士林區
住宅竊盜,113,1211,新北市,板橋區
住宅竊盜,113,1211,新北市,淡水區
住宅竊盜,113,1211,新北市,汐止區
住宅竊盜,113,1211,新北市,蘆洲區
住宅竊盜,113,1211,新北市,泰山區
住宅竊盜,113,1211,新北市,八里區
住宅竊盜,113,1211,新北市,金山區
住宅竊盜,113,1211,桃園市,中壢區
住宅竊盜,113,1211,桃園市,中壢區
住宅竊盜,113,1212,宜蘭縣,宜蘭市
住宅竊盜,113,1212,新竹縣,竹北市
住宅竊盜,113,1212,雲林縣,斗六市
